,contrast,name,logFC,pval
404,Epithelium_and_Vascular,PHYHD1,-2.5852365493774414,0.002453567637905425
405,Epithelium_and_Vascular,LDOC1,-1.2988524436950684,0.0024548884043721175
406,Immune,CDKN2B,3.3492069244384766,0.0024651421123661637
407,Epithelium_and_Vascular,LIFR,-2.283870220184326,0.002465496364697713
408,Epithelium_and_Vascular,SLC9A3R2,-3.19567608833313,0.0024673307040854716
409,Epithelium_and_Vascular,NEK6,2.8022353649139404,0.0024677315083697204
410,Epithelium_and_Vascular,CAPS,-2.2911221981048584,0.0024814226041316436
411,Immune,LGALS2,-1.2307323217391968,0.002482860754219034
412,Epithelium_and_Vascular,CRYAB,1.9853042364120483,0.0024987688296934547
414,Immune,MAOA,-2.4562318325042725,0.0025192181844659644
415,Epithelium_and_Vascular,SPAG16,-1.464015007019043,0.002521518847507121
416,Epithelium_and_Vascular,SSPN,1.5811787843704224,0.0025279503527046916
417,Immune,DLAT,0.9740714430809021,0.0025559589064475894
418,Epithelium_and_Vascular,CLEC18A,3.053135395050049,0.0025837474413841002
420,Immune,KRT86,1.8709124326705933,0.002630649583974359
421,Epithelium_and_Vascular,TM4SF1,-2.550356149673462,0.0026370094459206204
422,Epithelium_and_Vascular,FAM107A,-2.407684803009033,0.0026525121438072978
423,Immune,CA2,-1.6581470966339111,0.002685767802270066
424,Epithelium_and_Vascular,ACAD8,-1.902209758758545,0.0027069340889225744
425,Epithelium_and_Vascular,GLUL,-1.0993270874023438,0.002715098071131962
426,Epithelium_and_Vascular,HSF4,3.19144344329834,0.002738914001396174
427,Epithelium_and_Vascular,ENO2,2.7510287761688232,0.002752498584637129
428,Epithelium_and_Vascular,GATM-AS1,2.972320079803467,0.0027606511455063425
429,Immune,PHYH,-0.9639552235603333,0.00276311063634623
430,Epithelium_and_Vascular,ALB,-5.429300308227539,0.0027643442981900163
431,Immune,GADD45G,1.3370466232299805,0.0027841197222050144
432,Immune,PCSK1N,-2.422003746032715,0.0027843486832608926
433,Immune,SLC14A1,-1.6748000383377075,0.002791237228424905
434,Epithelium_and_Vascular,CDH2,2.85331654548645,0.0027984688879513285
435,Immune,PRSS23,-1.5591508150100708,0.002808684548092804
436,Immune,CP,5.366945266723633,0.002825103202094184
438,Immune,CRYM,-3.9660449028015137,0.0028912799630581255
439,Epithelium_and_Vascular,FCN3,-3.303539276123047,0.0028915060164393385
440,Epithelium_and_Vascular,FTCD,-3.463116407394409,0.0028962632877208394
441,Epithelium_and_Vascular,FCER1G,2.3015296459198,0.002896472938172749
442,Epithelium_and_Vascular,SLC17A3,3.668292284011841,0.0029151464688472284
443,Epithelium_and_Vascular,HDHD2,-1.2924095392227173,0.002933601975794325
444,Epithelium_and_Vascular,TUBB2B,-4.47119665145874,0.0029428660119264595
445,Epithelium_and_Vascular,GPX3,-1.524855375289917,0.0029559390606376003
446,Immune,AZGP1,-3.823150157928467,0.002971554791133556
447,Immune,RAB13,1.506063461303711,0.002975971474234333
448,Immune,FMN1,1.290411114692688,0.002978552720169744
449,Immune,COL4A2,3.6663336753845215,0.00300256156014587
450,Epithelium_and_Vascular,TPRG1L,-1.4925273656845093,0.0030362911372071497
451,Epithelium_and_Vascular,DOC2A,3.9497718811035156,0.0030412203128121
452,Epithelium_and_Vascular,NRN1,-2.0588481426239014,0.0030482228286383604
453,Epithelium_and_Vascular,NOTCH3,2.999763250350952,0.0030591541843280334
454,Immune,SLC22A6,-6.04262638092041,0.003064522199587034
455,Epithelium_and_Vascular,RP11-11N9.4,5.27703857421875,0.003090079362306938
456,Epithelium_and_Vascular,ESRRG,-3.2037293910980225,0.0030935257845916553
457,Immune,CTTNBP2NL,1.7570856809616089,0.0030944157651337017
459,Epithelium_and_Vascular,SOD3,2.0268516540527344,0.003140808004808139
460,Epithelium_and_Vascular,C1orf186,4.30255651473999,0.003147008526498959
461,Epithelium_and_Vascular,ADK,-1.1950948238372803,0.003169278718253049
462,Immune,C1R,2.963125467300415,0.0031716284479452045
463,Immune,CLU,1.6011227369308472,0.0031817539030243418
464,Epithelium_and_Vascular,CDH16,-2.436903715133667,0.0031959642167989125
465,Epithelium_and_Vascular,GSTM3,-2.2851531505584717,0.00320166954982002
466,Epithelium_and_Vascular,ACTA2,3.4828717708587646,0.0032023425282391694
468,Epithelium_and_Vascular,LRMP,1.7344130277633667,0.00323668450902904
469,Immune,ASPDH,-3.2304985523223877,0.0032437897536099366
470,Epithelium_and_Vascular,PHYH,-1.322327971458435,0.003249805367835216
471,Epithelium_and_Vascular,FECH,-2.5953447818756104,0.003250434999256205
472,Immune,FAM151A,-7.2138519287109375,0.0032651091557565925
473,Epithelium_and_Vascular,PDGFRB,3.590365171432495,0.0032652347657333926
474,Immune,RAB11FIP3,-2.2138619422912598,0.003289311626877755
475,Immune,SLC4A4,-1.712114691734314,0.003309301515939394
476,Epithelium_and_Vascular,ZNF577,-1.5009863376617432,0.003317741781520143
477,Epithelium_and_Vascular,GPC3,-7.867713928222656,0.003327690384214634
478,Epithelium_and_Vascular,CLPX,-1.559762716293335,0.0033355041927522516
479,Epithelium_and_Vascular,NPTX2,4.206942081451416,0.0033809876644580817
480,Epithelium_and_Vascular,EFHD1,-2.5086705684661865,0.003381556003894851
481,Epithelium_and_Vascular,CFAP36,0.9274378418922424,0.0033847516076923
482,Immune,ID3,1.7875279188156128,0.0033971171957250254
483,Epithelium_and_Vascular,ANKRD37,1.3669544458389282,0.0034066558110975027
484,Immune,CCL20,2.0673441886901855,0.0034557849306309373
485,Epithelium_and_Vascular,ECI1,-1.0796828269958496,0.003475366533685298
486,Epithelium_and_Vascular,CBR1,-1.7215304374694824,0.0035622518513525503
487,Immune,DNPH1,0.8718587756156921,0.0035653956281818206
488,Epithelium_and_Vascular,CNP,-1.4362289905548096,0.0035757077632317317
489,Epithelium_and_Vascular,P4HA1,1.6182587146759033,0.0035857729562766036
490,Epithelium_and_Vascular,CDKN1C,-1.457004427909851,0.0035857840093391187
491,Epithelium_and_Vascular,HLA-DRA,-1.1445724964141846,0.0036085387396195784
492,Immune,SESTD1,1.8747984170913696,0.00362431603420645
493,Epithelium_and_Vascular,PRR15,-5.410815715789795,0.0036328052524611074
494,Epithelium_and_Vascular,GSTT2B,-1.6256864070892334,0.0036454967263512337
495,Immune,HRSP12,-2.098994493484497,0.0036651763307473527
496,Epithelium_and_Vascular,NUDT4,-1.5471532344818115,0.003693110514549176
497,Epithelium_and_Vascular,PLCB4,2.3918962478637695,0.003698182451758641
498,Epithelium_and_Vascular,CLEC18B,2.0977418422698975,0.0037027400581491916
499,Immune,MT1H,-3.4232776165008545,0.003725652864170047
500,Epithelium_and_Vascular,EHD4,-2.05543851852417,0.003730231587658984
501,Epithelium_and_Vascular,EPHX2,-1.6097711324691772,0.0037398176666136747
502,Epithelium_and_Vascular,TMEM45A,2.7699055671691895,0.003742403399241862
503,Immune,HAO2,-6.757384300231934,0.0037644457265828845
504,Epithelium_and_Vascular,WNK4,-3.9137651920318604,0.003769846488664639
505,Immune,NOX4,-3.2400145530700684,0.0037831408763703387
506,Epithelium_and_Vascular,GNG12,-0.9002506136894226,0.003789908699441886
507,Epithelium_and_Vascular,HOXB2,-1.340307354927063,0.003847347742390224
508,Immune,SLCO4C1,-2.540616273880005,0.0038511298490544084
510,Epithelium_and_Vascular,HOXB8,-2.6336591243743896,0.003918066048814014
511,Epithelium_and_Vascular,SLC22A8,-4.63969612121582,0.003925891703547017
512,Epithelium_and_Vascular,NQO1,-1.7716634273529053,0.003932107873472608
513,Immune,RFK,-0.6719978451728821,0.003966232115244388
514,Immune,SLC3A1,-1.8666695356369019,0.003979161216711278
515,Immune,FCER1A,-2.3743507862091064,0.003990892886099726
516,Immune,LGALS3BP,1.5721838474273682,0.003994516618191454
517,Immune,LINC01094,2.874783515930176,0.004009167230649765
518,Immune,CPE,3.7309329509735107,0.004012369123336614
519,Epithelium_and_Vascular,REEP6,-3.447918176651001,0.004042645154435772
520,Immune,CRYZ,-0.8547971248626709,0.004081673961192093
522,Epithelium_and_Vascular,RAMP2,-3.0365004539489746,0.004105488162407881
523,Epithelium_and_Vascular,LOX,6.356364727020264,0.004134228748804445
524,Epithelium_and_Vascular,LRRC32,-2.2245891094207764,0.00415474749148503
525,Epithelium_and_Vascular,PTCD2,-1.81984281539917,0.0041779597682707545
526,Epithelium_and_Vascular,MT3,3.7742209434509277,0.004232801554497436
527,Immune,HTRA1,2.290085792541504,0.004244412514956941
528,Epithelium_and_Vascular,AXL,3.438643217086792,0.004246975047315683
529,Epithelium_and_Vascular,HYAL2,-2.4239087104797363,0.004257064519225822
530,Immune,SELL,-1.0748238563537598,0.004276016978174447
531,Epithelium_and_Vascular,EGFR,1.3558576107025146,0.004300267881150827
532,Epithelium_and_Vascular,ERO1A,1.6861011981964111,0.004306748490253694
534,Epithelium_and_Vascular,INIP,-1.3258423805236816,0.004316843568533913
535,Epithelium_and_Vascular,PRKAB1,-1.4314262866973877,0.0043260234282253025
536,Immune,RBP5,-2.209381103515625,0.0043604190280328945
537,Epithelium_and_Vascular,BCL2L2,-1.843743920326233,0.004376077534692581
539,Immune,SAT2,-0.5297276377677917,0.0044417323995842705
540,Epithelium_and_Vascular,HPGD,-2.468137502670288,0.0044619451622039015
541,Immune,CD151,1.2695417404174805,0.004486972432828861
542,Immune,KRT81,2.1715750694274902,0.004500563152334345
543,Epithelium_and_Vascular,MED9,-1.978361964225769,0.0045071228728176625
544,Epithelium_and_Vascular,DAP,-1.1410391330718994,0.0045452224253878445
545,Epithelium_and_Vascular,SHMT2,1.783952236175537,0.004554858744464051
546,Epithelium_and_Vascular,RNASE1,-2.789186716079712,0.004555950623693868
547,Immune,ASPM,3.6361618041992188,0.004565062218462574
548,Epithelium_and_Vascular,SCIN,-2.3301470279693604,0.00459993093990417
549,Epithelium_and_Vascular,HADH,-1.5471172332763672,0.004600235933218567
550,Immune,TMEM140,1.0629850625991821,0.004601908842464596
551,Epithelium_and_Vascular,RNF8,-1.341770052909851,0.004609646553512967
552,Epithelium_and_Vascular,RNASE6,2.4511940479278564,0.004635424951441038
553,Epithelium_and_Vascular,SGK2,-3.4070699214935303,0.004640202407692249
554,Epithelium_and_Vascular,PLPP3,-2.730910062789917,0.004690740732565164
555,Epithelium_and_Vascular,USH1C,1.742968201637268,0.004701190622147139
556,Epithelium_and_Vascular,CLDN16,-6.222112655639648,0.004708959949078172
557,Immune,YWHAH,0.9513501524925232,0.004765538901542456
558,Epithelium_and_Vascular,FCGR3A,2.5150465965270996,0.004769745260890506
559,Epithelium_and_Vascular,FHL2,1.5878010988235474,0.004803775289054115
560,Epithelium_and_Vascular,PDE1A,-2.8284566402435303,0.004809942673445769
561,Epithelium_and_Vascular,SH3BGR,-1.5512843132019043,0.004844255708921189
562,Immune,PTGS1,1.8235431909561157,0.004872649111913743
563,Immune,TREM2,2.7730677127838135,0.004881712579483469
564,Epithelium_and_Vascular,GMPR,-3.520681381225586,0.004892809256241381
565,Immune,HGD,-3.2132859230041504,0.004897828491841725
566,Epithelium_and_Vascular,MCAM,1.8954308032989502,0.004898560283223068
567,Immune,PDGFD,-1.5791213512420654,0.004907117389993127
568,Immune,CENPF,1.9201176166534424,0.004914226183931814
569,Epithelium_and_Vascular,CLU,1.8910069465637207,0.004916115784009296
570,Immune,CCL4,-1.0901862382888794,0.004935687947050942
571,Epithelium_and_Vascular,KISS1R,3.8142335414886475,0.0049436654142204295
572,Epithelium_and_Vascular,HSPA12B,-2.106116771697998,0.004943982014005908
573,Epithelium_and_Vascular,RP11-834C11.4,-2.86080265045166,0.0049659934231956184
574,Immune,HIST1H1C,-0.8687745332717896,0.005018324803546128
575,Epithelium_and_Vascular,LINC01117,2.1492583751678467,0.00502241974507031
576,Epithelium_and_Vascular,SPTSSA,-0.995134711265564,0.005027759872137291
577,Epithelium_and_Vascular,PLCL1,-2.8391056060791016,0.005044832557339728
578,Epithelium_and_Vascular,MAP7D2,3.76098370552063,0.00510231243680077
579,Epithelium_and_Vascular,CPTP,-1.0208271741867065,0.005135790180553029
580,Epithelium_and_Vascular,AHNAK2,3.321054458618164,0.0051458980734100344
581,Epithelium_and_Vascular,CTNNAL1,-1.4689809083938599,0.005160275524654306
582,Epithelium_and_Vascular,AMT,-1.8949846029281616,0.005172922058129531
583,Epithelium_and_Vascular,LAP3,-1.0279614925384521,0.005196473870885788
584,Epithelium_and_Vascular,DNAH11,5.584533214569092,0.005208871748926029
586,Epithelium_and_Vascular,MACROD1,-1.4797595739364624,0.005230693062171377
587,Immune,RAB34,0.8130857944488525,0.0052550329222766255
588,Epithelium_and_Vascular,HIST1H2BD,1.5523178577423096,0.00525992868200434
589,Immune,ALDH6A1,-1.8168128728866577,0.005266155101128834
590,Immune,MLF1,-1.630216360092163,0.0052802517924030725
591,Epithelium_and_Vascular,CCL14,-2.6374030113220215,0.0052803453885987926
592,Epithelium_and_Vascular,MS4A4A,2.735243082046509,0.005322774131438203
593,Immune,RGS5,5.0419416427612305,0.005394069899337771
594,Epithelium_and_Vascular,ACAT1,-1.2566077709197998,0.005410378596834719
595,Epithelium_and_Vascular,FCGR2B,3.4985251426696777,0.005415877868312265
597,Epithelium_and_Vascular,S100A14,-4.908149719238281,0.005442538343857027
598,Epithelium_and_Vascular,BARX2,2.7110838890075684,0.0054781446984483
599,Immune,HIBADH,-0.8197823166847229,0.005489182324770993
600,Epithelium_and_Vascular,FEM1B,-0.958450973033905,0.005490139116014622
601,Epithelium_and_Vascular,LINC01127,4.348000526428223,0.005501059341386272
602,Epithelium_and_Vascular,C8orf33,-1.0944064855575562,0.005502298975354757
603,Epithelium_and_Vascular,CORO1C,0.9611849188804626,0.005503112517430643
604,Epithelium_and_Vascular,AC003984.1,2.6193959712982178,0.0055103137899808795
605,Epithelium_and_Vascular,C1orf115,-1.434341311454773,0.005527198994277776
606,Epithelium_and_Vascular,EGFR-AS1,5.988094329833984,0.005537571734815035
607,Immune,NRP1,1.5627919435501099,0.005566404623962737
608,Epithelium_and_Vascular,DIRAS3,-3.942399024963379,0.005579851382693196
609,Epithelium_and_Vascular,SLC2A9,-1.9309386014938354,0.005586629726342915
610,Epithelium_and_Vascular,NPDC1,-2.372394323348999,0.0055981137213976725
611,Epithelium_and_Vascular,HOXA-AS2,-1.186428189277649,0.005625898174861537
612,Immune,GANC,1.407712697982788,0.005641739643858795
613,Epithelium_and_Vascular,LIMCH1,-2.0307090282440186,0.005703910316837254
614,Epithelium_and_Vascular,RASSF4,3.004059076309204,0.005738854941032431
615,Epithelium_and_Vascular,ENPP3,7.313117027282715,0.005779042632542989
616,Epithelium_and_Vascular,CPE,2.209596633911133,0.0057839319512930695
617,Epithelium_and_Vascular,CHTF8,-1.1266531944274902,0.005831597293956598
618,Epithelium_and_Vascular,CAPN3,-2.1502249240875244,0.005843772696549557
619,Epithelium_and_Vascular,GAS6,-1.887654423713684,0.005847019714354104
620,Epithelium_and_Vascular,THEMIS2,2.651545524597168,0.005848778892780366
621,Immune,IMPA2,-1.0320347547531128,0.005868992849372374
622,Epithelium_and_Vascular,TGFA,2.5837974548339844,0.005874197225146569
623,Epithelium_and_Vascular,SCD,2.85951566696167,0.0059156991978985985
624,Immune,CFP,-1.514198899269104,0.005921328499718959
626,Immune,MTERF2,-0.9864453077316284,0.005936281081378538
627,Epithelium_and_Vascular,TCEAL3,-1.1265214681625366,0.005936412165948121
628,Epithelium_and_Vascular,CCL23,-3.4889163970947266,0.005940674295879597
629,Epithelium_and_Vascular,SLC51B,-3.6807861328125,0.0059543335210875134
630,Immune,COL9A2,1.6300326585769653,0.005996123368867984
631,Epithelium_and_Vascular,MICU1,-0.9031003713607788,0.006023968265729489
632,Epithelium_and_Vascular,TMEM88,-2.495237112045288,0.006034716362693069
634,Immune,CYP17A1,-5.159159183502197,0.006052419402694284
635,Epithelium_and_Vascular,NOP16,1.304011344909668,0.006061349381221505
636,Epithelium_and_Vascular,C15orf48,3.286543369293213,0.00610185163996394
637,Epithelium_and_Vascular,ANXA4,1.1739181280136108,0.0061886352755230346
638,Epithelium_and_Vascular,NCF1,3.67435884475708,0.006203613579412079
639,Epithelium_and_Vascular,AQP1,-2.4119184017181396,0.006205842268881724
640,Epithelium_and_Vascular,LST1,2.101362466812134,0.006206716364400065
641,Epithelium_and_Vascular,FXYD6-FXYD2,-3.3685765266418457,0.006208821838174989
642,Immune,OLFML2B,2.4065115451812744,0.0062129761169243455
643,Immune,PDZK1IP1,-2.429483652114868,0.00622604565817771
645,Immune,CXXC5,-1.4018431901931763,0.006251041030149186
646,Epithelium_and_Vascular,GNAI1,-1.8284345865249634,0.0062631867609255565
647,Epithelium_and_Vascular,NETO2,3.5208423137664795,0.006289789029210298
648,Epithelium_and_Vascular,HSPB8,1.7097300291061401,0.006293053070109492
649,Immune,LILRB4,1.6865084171295166,0.006340492700195674
650,Epithelium_and_Vascular,KCTD1,-3.2958338260650635,0.006369846837392465
651,Immune,SLC5A12,-3.918056011199951,0.006373323266539387
652,Epithelium_and_Vascular,ALDH9A1,-1.0391877889633179,0.0063782699419631245
653,Epithelium_and_Vascular,RAB42,5.248806953430176,0.006387531078469395
654,Immune,GPD1,-4.041724681854248,0.006432905478775372
655,Immune,RHOBTB3,-1.159125804901123,0.006446219180680362
656,Epithelium_and_Vascular,PSORS1C1,5.22093391418457,0.006511582855316828
657,Immune,SPG20,-0.7233918905258179,0.006518589805116643
658,Epithelium_and_Vascular,CD36,3.3375115394592285,0.006527909015101251
659,Epithelium_and_Vascular,HSD17B4,-1.3333115577697754,0.006536287775469197
660,Epithelium_and_Vascular,PTGES2,-1.3229607343673706,0.006575871715847024
661,Epithelium_and_Vascular,GPAT3,-2.5277798175811768,0.006585755274987573
662,Epithelium_and_Vascular,WLS,-1.6620614528656006,0.006609200425723074
664,Epithelium_and_Vascular,NTRK2,-2.4939801692962646,0.006640860362339032
665,Epithelium_and_Vascular,TMEM140,1.1893562078475952,0.006760515461320464
666,Epithelium_and_Vascular,SLC2A5,4.599991798400879,0.0067618504012340866
667,Epithelium_and_Vascular,SLC11A1,2.6835989952087402,0.006780367555799065
669,Immune,KHK,-1.8220241069793701,0.006791784542817124
670,Epithelium_and_Vascular,AC046143.3,-3.2476611137390137,0.006850934125537775
672,Epithelium_and_Vascular,PLOD1,1.0197157859802246,0.006929311104979829
673,Epithelium_and_Vascular,TDRP,-1.4027329683303833,0.0069587067278039086
674,Epithelium_and_Vascular,FGD4,1.1742488145828247,0.006999518086811923
675,Epithelium_and_Vascular,MET,1.8500522375106812,0.0070007884389417215
676,Epithelium_and_Vascular,RP11-14N7.2,1.7511309385299683,0.007022127919481915
677,Immune,SLC1A7,-2.702275514602661,0.007026114535568343
678,Epithelium_and_Vascular,CMTM4,-2.3868801593780518,0.0070897577256458415
679,Epithelium_and_Vascular,GGACT,-1.947906494140625,0.007112076272346172
680,Epithelium_and_Vascular,HIST1H4C,-0.9423730969429016,0.007113764831231302
681,Epithelium_and_Vascular,HIBADH,-1.6226270198822021,0.00712501013800582
683,Epithelium_and_Vascular,GAS2L1,-1.6258927583694458,0.007144725405064815
684,Epithelium_and_Vascular,FAM207A,0.8251287937164307,0.007145709232373553
686,Epithelium_and_Vascular,GRINA,0.8107499480247498,0.0071482263832614934
687,Epithelium_and_Vascular,SLC16A9,-2.3208556175231934,0.007203093489162318
688,Epithelium_and_Vascular,ABLIM3,2.2572059631347656,0.007290817434800837
689,Epithelium_and_Vascular,PGAM2,-4.37749719619751,0.0073132082439717715
690,Immune,ACAT1,-1.06588876247406,0.007323579100944748
691,Epithelium_and_Vascular,TPST1,-1.4792852401733398,0.007337970395412569
692,Epithelium_and_Vascular,ADGRF5,-2.426156759262085,0.007344924510200773
693,Epithelium_and_Vascular,PCP4,-4.772213459014893,0.007394945273111558
694,Epithelium_and_Vascular,PODXL,-2.7657053470611572,0.007418612864659497
